store_no,chain_no,chain,geoaddress,geocity,geostate,geozip,geozip4,county,dma_market,dma_no,segment,subsegment,category,latitude,longitude,geoquality,yr_built,co_fr,co_fr_no,seg_no
482572,12,Pizza Hut-TR,2804 WRIGHTSBORO RD,AUGUSTA,GA,30909,3908.0,RICHMOND,AUGUSTA  GA,520,QSR,QSR,Pizza,33.46852,-82.032682,1BEST(Actual),2022,FRANCHISE,1.0,1
353153,12,Pizza Hut-TR,2215 TOBACCO RD,AUGUSTA,GA,30906,8111.0,RICHMOND,AUGUSTA  GA,520,QSR,QSR,Pizza,33.374612,-82.032881,1BEST(Actual),2007,FRANCHISE,1.0,1
337733,12,Pizza Hut-TR,4431 WASHINGTON RD,EVANS,GA,30809,6355.0,COLUMBIA,AUGUSTA  GA,520,QSR,QSR,Pizza,33.543984,-82.139583,1BEST(Actual),2006,FRANCHISE,1.0,1
401895,12,Pizza Hut-TR,569 W MILLEDGEVILLE RD,HARLEM,GA,30814,6018.0,COLUMBIA,AUGUSTA  GA,520,QSR,QSR,Pizza,33.416712,-82.323789,1BEST(Actual),2012,FRANCHISE,1.0,1
111434,12,Pizza Hut-TR,2519 TOBACCO RD,HEPHZIBAH,GA,30815,7091.0,RICHMOND,AUGUSTA  GA,520,QSR,QSR,Pizza,33.37748,-82.074902,1BEST(Actual),1986,FRANCHISE,1.0,1
111419,12,Pizza Hut-TR,4127 COLUMBIA RD,MARTINEZ,GA,30907,426.0,COLUMBIA,AUGUSTA  GA,520,QSR,QSR,Pizza,33.508696,-82.108967,1BEST(Actual),1986,FRANCHISE,1.0,1
111425,12,Pizza Hut-TR,615 15TH ST,AUGUSTA,GA,30901,2601.0,RICHMOND,AUGUSTA  GA,520,QSR,QSR,Pizza,33.475927,-81.987375,1BEST(Actual),1962,FRANCHISE,1.0,1
111432,12,Pizza Hut-TR,2625 GEORGETOWN DR,AUGUSTA,GA,30906,7003.0,RICHMOND,AUGUSTA  GA,520,QSR,QSR,Pizza,33.424037,-82.065146,1BEST(Actual),1976,FRANCHISE,1.0,1
111408,12,Pizza Hut-TR,1100 N LIBERTY ST,WAYNESBORO,GA,30830,3400.0,BURKE,AUGUSTA  GA,520,QSR,QSR,Pizza,33.098495,-82.021294,1BEST(Actual),1991,FRANCHISE,1.0,1
143709,12,Pizza Hut-TR,104 HARLEM GROVETOWN RD,GROVETOWN,GA,30813,2645.0,COLUMBIA,AUGUSTA  GA,520,QSR,QSR,Pizza,33.453913,-82.209014,1BEST(Actual),1994,FRANCHISE,1.0,1
358098,12,Pizza Hut-TR,1248 CHAPEL CROSSING RD,BRUNSWICK,GA,31525,8802.0,GLYNN,JACKSONVILLE  FL,561,QSR,QSR,Pizza,31.226309,-81.460888,1BEST(Actual),2008,FRANCHISE,1.0,1
380669,12,Pizza Hut-TR,1225 NORTH WAY,DARIEN,GA,31305,,MCINTOSH,SAVANNAH  GA,507,QSR,QSR,Pizza,31.382592,-81.433419,1BEST(Address),2010,COMPANY,0.0,1
284613,12,Pizza Hut-TR,13311 N HIGHWAY 27,CHICKAMAUGA,GA,30707,3358.0,WALKER,CHATTANOOGA  TN,575,QSR,QSR,Pizza,34.889036,-85.269272,1BEST(Actual),2000,FRANCHISE,1.0,1
234204,12,Pizza Hut-TR,12020 S MAIN ST,TRENTON,GA,30752,2823.0,DADE,CHATTANOOGA  TN,575,QSR,QSR,Pizza,34.86772,-85.51215,1BEST(Actual),1991,FRANCHISE,1.0,1
111449,12,Pizza Hut-TR,5454 ALABAMA HWY,RINGGOLD,GA,30736,2438.0,CATOOSA,CHATTANOOGA  TN,575,QSR,QSR,Pizza,34.912585,-85.125927,1BEST(Actual),1990,FRANCHISE,1.0,1
111415,12,Pizza Hut-TR,405 N MAIN ST,LA FAYETTE,GA,30728,2423.0,WALKER,CHATTANOOGA  TN,575,QSR,QSR,Pizza,34.712153,-85.280879,1BEST(Actual),1987,COMPANY,0.0,1
111443,12,Pizza Hut-TR,1919 BATTLEFIELD PKWY,FORT OGLETHORPE,GA,30742,4023.0,CATOOSA,CHATTANOOGA  TN,575,QSR,QSR,Pizza,34.948482,-85.233124,1BEST(Actual),1994,COMPANY,0.0,1
446931,12,Pizza Hut-TR,1056 MANCHESTER EXPY,COLUMBUS,GA,31904,6571.0,MUSCOGEE,COLUMBUS  GA,522,QSR,QSR,Pizza,32.506079,-84.976868,1BEST(Actual),2016,,,1
111411,12,Pizza Hut-TR,5751 MILGEN RD,COLUMBUS,GA,31907,2421.0,MUSCOGEE,COLUMBUS  GA,522,QSR,QSR,Pizza,32.523552,-84.889145,1BEST(Actual),1992,FRANCHISE,1.0,1
277456,12,Pizza Hut-TR,1525 CLEVELAND HWY,DALTON,GA,30721,208.0,WHITFIELD,CHATTANOOGA  TN,575,QSR,QSR,Pizza,34.801582,-84.961638,1BEST(Actual),2000,COMPANY,,1
111424,12,Pizza Hut-TR,430 HIGHWAY 411 S,CHATSWORTH,GA,30705,,MURRAY,CHATTANOOGA  TN,575,QSR,QSR,Pizza,34.754388,-84.768979,1BEST(Address),1975,FRANCHISE,1.0,1
459458,12,Pizza Hut-TR,3715 MUNDY MILL RD,OAKWOOD,GA,30566,3421.0,HALL,ATLANTA  GA,524,QSR,QSR,Pizza,34.228768,-83.870323,1BEST(Actual),2018,FRANCHISE,1.0,1
386103,12,Pizza Hut-TR,7338 SPOUT SPRINGS RD,FLOWERY BRANCH,GA,30542,5803.0,HALL,ATLANTA  GA,524,QSR,QSR,Pizza,34.110628,-83.874943,1BEST(Address),2011,FRANCHISE,1.0,1
111978,12,Pizza Hut-TR,1501 BROWNS BRIDGE RD,GAINESVILLE,GA,30501,4719.0,HALL,ATLANTA  GA,524,QSR,QSR,Pizza,34.285932,-83.841698,1BEST(Actual),1964,FRANCHISE,1.0,1
113554,12,Pizza Hut-TR,443 W GENERAL SCREVEN WAY,HINESVILLE,GA,31313,3001.0,LIBERTY,SAVANNAH  GA,507,QSR,QSR,Pizza,31.851507,-81.60659,1BEST(Actual),1994,FRANCHISE,1.0,1
437280,12,Pizza Hut-TR,1067 W OGLETHORPE HWY,HINESVILLE,GA,31313,5443.0,LIBERTY,SAVANNAH  GA,507,QSR,QSR,Pizza,31.81062,-81.603486,1BEST(Actual),2016,FRANCHISE,1.0,1
396575,12,Pizza Hut-TR,53 N LEE ST,FORSYTH,GA,31029,2158.0,MONROE,MACON  GA,503,QSR,QSR,Pizza,33.035409,-83.938313,1BEST(Actual),2012,FRANCHISE,1.0,1
175792,12,Pizza Hut-TR,204 W CLINTON ST,GRAY,GA,31032,5460.0,JONES,MACON  GA,503,QSR,QSR,Pizza,33.007059,-83.542031,1BEST(Address),1993,FRANCHISE,1.0,1
410785,12,Pizza Hut-TR,3755 BLOOMFIELD RD,MACON,GA,31206,3696.0,BIBB,MACON  GA,503,QSR,QSR,Pizza,32.8202,-83.697666,1BEST(Actual),2013,FRANCHISE,1.0,1
481495,12,Pizza Hut-TR,1911 SHORTER AVE SW,ROME,GA,30165,2181.0,FLOYD,ATLANTA  GA,524,QSR,QSR,Pizza,34.269606,-85.217836,1BEST(Address),2022,FRANCHISE,1.0,1
401896,12,Pizza Hut-TR,5 N 4TH ST SE,LINDALE,GA,30147,2019.0,FLOYD,ATLANTA  GA,524,QSR,QSR,Pizza,34.19559,-85.17421,1BEST(Actual),2012,FRANCHISE,1.0,1
229239,12,Pizza Hut-TR,5667 GA HIGHWAY 21 S,RINCON,GA,31326,9416.0,EFFINGHAM,SAVANNAH  GA,507,QSR,QSR,Pizza,32.263383,-81.220732,1BEST(Address),1996,FRANCHISE,1.0,1
381913,12,Pizza Hut-TR,423 US HIGHWAY 80 W,POOLER,GA,31322,2548.0,CHATHAM,SAVANNAH  GA,507,QSR,QSR,Pizza,32.117314,-81.254372,1BEST(Actual),2010,FRANCHISE,1.0,1
386196,12,Pizza Hut-TR,60 EXCHANGE ST,RICHMOND HILL,GA,31324,7644.0,BRYAN,SAVANNAH  GA,507,QSR,QSR,Pizza,31.957145,-81.321867,1BEST(Actual),2011,FRANCHISE,1.0,1
376519,12,Pizza Hut-TR,5730 OGEECHEE RD,SAVANNAH,GA,31405,9521.0,CHATHAM,SAVANNAH  GA,507,QSR,QSR,Pizza,32.026168,-81.226495,1BEST(Actual),2009,FRANCHISE,1.0,1
385512,12,Pizza Hut-TR,1451 GA HIGHWAY 21 S,SPRINGFIELD,GA,31329,5243.0,EFFINGHAM,SAVANNAH  GA,507,QSR,QSR,Pizza,32.352081,-81.29046,1BEST(Actual),2010,FRANCHISE,1.0,1
372315,12,Pizza Hut-TR,1 DIAMOND CSWY,SAVANNAH,GA,31406,7417.0,CHATHAM,SAVANNAH  GA,507,QSR,QSR,Pizza,31.957,-81.099328,1BEST(Actual),2009,FRANCHISE,1.0,1
113595,12,Pizza Hut-TR,205 JOHNNY MERCER BLVD,SAVANNAH,GA,31410,2119.0,CHATHAM,SAVANNAH  GA,507,QSR,QSR,Pizza,32.013728,-80.984537,1BEST(Actual),1995,FRANCHISE,1.0,1
113532,12,Pizza Hut-TR,2405 SKIDAWAY RD,SAVANNAH,GA,31404,3823.0,CHATHAM,SAVANNAH  GA,507,QSR,QSR,Pizza,32.044425,-81.063977,1BEST(Actual),1979,FRANCHISE,1.0,1
113553,12,Pizza Hut-TR,318 MALL BLVD,SAVANNAH,GA,31406,4797.0,CHATHAM,SAVANNAH  GA,507,QSR,QSR,Pizza,32.004782,-81.112282,1BEST(Actual),1990,FRANCHISE,1.0,1
416874,12,Pizza Hut-TR,5212 AUGUSTA RD,GARDEN CITY,GA,31408,1606.0,CHATHAM,SAVANNAH  GA,507,QSR,QSR,Pizza,32.119052,-81.1667,1BEST(Address),2014,FRANCHISE,1.0,1
501903,12,Pizza Hut-TR,4443 BEMISS RD,VALDOSTA,GA,31605,6049.0,LOWNDES,TALLAHASSEE  FL,530,QSR,QSR,Pizza,30.923485,-83.25145,1BEST(Actual),2024,,,1
113539,12,Pizza Hut-TR,404 NORTHSIDE DR,VALDOSTA,GA,31602,1866.0,LOWNDES,TALLAHASSEE  FL,530,QSR,QSR,Pizza,30.871267,-83.283966,1BEST(Actual),1987,FRANCHISE,1.0,1
113576,12,Pizza Hut-TR,7171 LAKES BLVD,LAKE PARK,GA,31636,3465.0,LOWNDES,TALLAHASSEE  FL,530,QSR,QSR,Pizza,30.679555,-83.226236,1BEST(Actual),1989,FRANCHISE,1.0,1
113534,12,Pizza Hut-TR,1823 W HILL AVE,VALDOSTA,GA,31601,5110.0,LOWNDES,TALLAHASSEE  FL,530,QSR,QSR,Pizza,30.819623,-83.312548,1BEST(Actual),1980,COMPANY,,1
393775,12,Pizza Hut-TR,670 LAKE JOY RD,KATHLEEN,GA,31047,2079.0,HOUSTON,MACON  GA,503,QSR,QSR,Pizza,32.548559,-83.690002,1BEST(Actual),2011,COMPANY,0.0,1
113598,12,Pizza Hut-TR,1406 WATSON BLVD,WARNER ROBINS,GA,31093,3434.0,HOUSTON,MACON  GA,503,QSR,QSR,Pizza,32.618538,-83.623444,1BEST(Actual),1975,FRANCHISE,1.0,1
113596,12,Pizza Hut-TR,1010 RUSSELL PKWY,WARNER ROBINS,GA,31088,6071.0,HOUSTON,MACON  GA,503,QSR,QSR,Pizza,32.594379,-83.643372,1BEST(Actual),1983,COMPANY,,1
283266,12,Pizza Hut-TR,535 BYPASS 72 NW,GREENWOOD,SC,29649,1301.0,GREENWOOD,GREENVILLE  SC,567,QSR,QSR,Pizza,34.203552,-82.195661,1BEST(Actual),2000,FRANCHISE,1.0,1
396197,12,Pizza Hut-TR,2585 JEFFERSON DAVIS HWY,WARRENVILLE,SC,29851,3050.0,AIKEN,AUGUSTA  GA,520,QSR,QSR,Pizza,33.526032,-81.846504,1BEST(Actual),2012,COMPANY,0.0,1
112177,12,Pizza Hut-TR,1812 GEORGIA AVE,NORTH AUGUSTA,SC,29841,2978.0,AIKEN,AUGUSTA  GA,520,QSR,QSR,Pizza,33.51913,-81.956806,1BEST(Actual),1987,FRANCHISE,1.0,1
112244,12,Pizza Hut-TR,1490 WHISKEY RD,AIKEN,SC,29803,5310.0,AIKEN,AUGUSTA  GA,520,QSR,QSR,Pizza,33.533684,-81.724019,1BEST(Actual),1991,FRANCHISE,1.0,1
435357,12,Pizza Hut-TR,1036 YORK ST NE,AIKEN,SC,29801,4026.0,AIKEN,AUGUSTA  GA,520,QSR,QSR,Pizza,33.575169,-81.703029,1BEST(Actual),2016,COMPANY,0.0,1
487002,12,Pizza Hut-TR,1505 WOODRUFF RD,GREENVILLE,SC,29607,5743.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Pizza,34.820827,-82.279111,1BEST(Actual),2022,,,1
482998,12,Pizza Hut-TR,6919 CALHOUN MEMORIAL HWY,EASLEY,SC,29640,3568.0,PICKENS,GREENVILLE  SC,567,QSR,QSR,Pizza,34.819684,-82.593531,1BEST(Actual),2021,FRANCHISE,1.0,1
371775,12,Pizza Hut-TR,1647 E GREENVILLE ST,ANDERSON,SC,29621,2006.0,ANDERSON,GREENVILLE  SC,567,QSR,QSR,Pizza,34.532288,-82.633463,1BEST(Actual),2009,COMPANY,,1
386241,12,Pizza Hut-TR,8024 AUGUSTA RD,PIEDMONT,SC,29673,6594.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Pizza,34.695723,-82.398959,1BEST(Actual),2011,FRANCHISE,1.0,1
386132,12,Pizza Hut-TR,1122 N MAIN ST,FOUNTAIN INN,SC,29644,1322.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Pizza,34.701925,-82.217042,1BEST(Actual),2010,FRANCHISE,1.0,1
401945,12,Pizza Hut-TR,105 VIDEO WAREHOUSE WAY,ANDERSON,SC,29624,3747.0,ANDERSON,GREENVILLE  SC,567,QSR,QSR,Pizza,34.475876,-82.649522,1BEST(Actual),2012,FRANCHISE,1.0,1
143838,12,Pizza Hut-TR,306 W WADE HAMPTON BLVD,GREER,SC,29650,1535.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Pizza,34.949359,-82.234351,1BEST(Actual),1980,FRANCHISE,1.0,1
143840,12,Pizza Hut-TR,3831 GRANDVIEW DR,SIMPSONVILLE,SC,29680,3162.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Pizza,34.718124,-82.25756,1BEST(Actual),1991,FRANCHISE,1.0,1
143818,12,Pizza Hut-TR,3327 AUGUSTA RD,GREENVILLE,SC,29605,2147.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Pizza,34.806175,-82.37907,1BEST(Actual),1995,FRANCHISE,1.0,1
143816,12,Pizza Hut-TR,2801 WADE HAMPTON BLVD,TAYLORS,SC,29687,2781.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Pizza,34.901351,-82.338225,1BEST(Actual),1990,FRANCHISE,1.0,1
143805,12,Pizza Hut-TR,111 STATE PARK RD,GREENVILLE,SC,29609,2914.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Pizza,34.891261,-82.404885,1BEST(Actual),1974,FRANCHISE,1.0,1
462051,12,Pizza Hut-TR,5844 REIDVILLE RD,MOORE,SC,29369,8300.0,SPARTANBURG,GREENVILLE  SC,567,QSR,QSR,Pizza,34.88769,-82.064578,1BEST(Actual),2019,FRANCHISE,1.0,1
467541,12,Pizza Hut-TR,740 S ALABAMA AVE,CHESNEE,SC,29323,1706.0,SPARTANBURG,GREENVILLE  SC,567,QSR,QSR,Pizza,35.135013,-81.863443,1BEST(Actual),2019,FRANCHISE,1.0,1
490702,12,Pizza Hut-TR,4410 HIGHWAY 9,BOILING SPRINGS,SC,29316,,SPARTANBURG,GREENVILLE  SC,567,QSR,QSR,Pizza,35.060287,-81.996631,1BEST(Address),2023,,,1
482035,12,Pizza Hut-TR,2125 E MAIN ST,SPARTANBURG,SC,29307,1457.0,SPARTANBURG,GREENVILLE  SC,567,QSR,QSR,Pizza,34.974371,-81.879703,1BEST(Actual),2022,FRANCHISE,1.0,1
143827,12,Pizza Hut-TR,424 CROSS ANCHOR RD,WOODRUFF,SC,29388,2216.0,SPARTANBURG,GREENVILLE  SC,567,QSR,QSR,Pizza,34.734588,-82.02923,1BEST(Actual),1976,COMPANY,0.0,1
143825,12,Pizza Hut-TR,11093 ASHEVILLE HWY,INMAN,SC,29349,8953.0,SPARTANBURG,GREENVILLE  SC,567,QSR,QSR,Pizza,35.037528,-82.075734,1BEST(Actual),1974,FRANCHISE,1.0,1
379424,540,Pizza Inn,1003 SUNSET BLVD,JESUP,GA,31545,40.0,WAYNE,SAVANNAH  GA,507,QSR,QSR,Pizza,31.603559,-81.906978,1BEST(Actual),2010,FRANCHISE,1.0,1
441242,540,Pizza Inn,501 CITY BLVD,WAYCROSS,GA,31501,8003.0,WARE,JACKSONVILLE  FL,561,QSR,QSR,Pizza,31.208706,-82.332502,1BEST(Address),2017,,,1
156698,540,Pizza Inn,3461 CYPRESS MILL RD,BRUNSWICK,GA,31520,2857.0,GLYNN,JACKSONVILLE  FL,561,QSR,QSR,Pizza,31.19515,-81.483667,1BEST(Actual),1973,FRANCHISE,1.0,1
313533,540,Pizza Inn,115 W WADE HAMPTON BLVD,GREER,SC,29650,1610.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Pizza,34.947873,-82.227001,1BEST(Actual),2003,FRANCHISE,1.0,1
218596,540,Pizza Inn,515 ROE CENTER CT,TRAVELERS REST,SC,29690,1856.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Pizza,34.960304,-82.436123,1BEST(Actual),1997,FRANCHISE,1.0,1
156605,540,Pizza Inn,2001 WOODRUFF RD,GREENVILLE,SC,29607,5940.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Pizza,34.820483,-82.261156,1BEST(Actual),1993,FRANCHISE,1.0,1
156618,540,Pizza Inn,502 ANN ST,PICKENS,SC,29671,2258.0,PICKENS,GREENVILLE  SC,567,QSR,QSR,Pizza,34.893679,-82.709119,1BEST(Actual),1985,FRANCHISE,1.0,1
377159,540,Pizza Inn,2225 E MAIN ST,SPARTANBURG,SC,29307,1443.0,SPARTANBURG,GREENVILLE  SC,567,QSR,QSR,Pizza,34.976318,-81.876098,1BEST(Actual),2009,FRANCHISE,1.0,1
156613,540,Pizza Inn,1108 ASHEVILLE HWY,SPARTANBURG,SC,29303,2158.0,SPARTANBURG,GREENVILLE  SC,567,QSR,QSR,Pizza,34.970635,-81.954053,1BEST(Actual),1976,FRANCHISE,1.0,1
156607,540,Pizza Inn,1517 E MAIN ST,DUNCAN,SC,29334,9218.0,SPARTANBURG,GREENVILLE  SC,567,QSR,QSR,Pizza,34.911924,-82.104132,1BEST(Actual),1994,FRANCHISE,1.0,1
476501,552,Popeyes,755 N 1ST ST,JESUP,GA,31545,1619.0,WAYNE,SAVANNAH  GA,507,QSR,QSR,Chicken,31.614209,-81.878138,1BEST(Actual),2020,FRANCHISE,1.0,1
456017,552,Popeyes,525 HISTORIC 441 HWY,CORNELIA,GA,30531,7115.0,HABERSHAM,ATLANTA  GA,524,QSR,QSR,Chicken,34.543975,-83.545946,1BEST(Actual),2018,FRANCHISE,1.0,1
464482,552,Popeyes,302 N MAIN ST,CEDARTOWN,GA,30125,2650.0,POLK,ATLANTA  GA,524,QSR,QSR,Chicken,34.01763,-85.25332,1BEST(Actual),2019,COMPANY,0.0,1
460396,552,Popeyes,100 FELTON DR,ROCKMART,GA,30153,2012.0,POLK,ATLANTA  GA,524,QSR,QSR,Chicken,34.010757,-85.039426,1BEST(Actual),2019,COMPANY,0.0,1
465349,552,Popeyes,68 W COFFEE ST,HAZLEHURST,GA,31539,6877.0,JEFF DAVIS,SAVANNAH  GA,507,QSR,QSR,Chicken,31.877023,-82.596418,1BEST(Actual),2019,FRANCHISE,1.0,1
476446,552,Popeyes,323 S MAIN ST,SWAINSBORO,GA,30401,3613.0,EMANUEL,AUGUSTA  GA,520,QSR,QSR,Chicken,32.591844,-82.328707,1BEST(Actual),2020,FRANCHISE,1.0,1
476503,552,Popeyes,1511 LAFAYETTE PKWY,LAGRANGE,GA,30241,2585.0,TROUP,ATLANTA  GA,524,QSR,QSR,Chicken,33.042855,-84.978659,1BEST(Actual),2020,FRANCHISE,1.0,1
476445,552,Popeyes,2401 N COLUMBIA ST,MILLEDGEVILLE,GA,31061,2067.0,BALDWIN,MACON  GA,503,QSR,QSR,Chicken,33.109468,-83.25465,1BEST(Actual),2020,,,1
469004,552,Popeyes,30463 HIGHWAY 441 S,COMMERCE,GA,30529,6365.0,BANKS,ATLANTA  GA,524,QSR,QSR,Chicken,34.260188,-83.464939,1BEST(Actual),2020,,,1
476505,552,Popeyes,1610 GEORGIA AVE,WAYCROSS,GA,31503,,WARE,JACKSONVILLE  FL,561,QSR,QSR,Chicken,31.191087,-82.373757,1BEST(Address),2020,,,1
468945,552,Popeyes,1414 TALLAHASSEE HWY,BAINBRIDGE,GA,39819,7768.0,DECATUR,TALLAHASSEE  FL,530,QSR,QSR,Chicken,30.885121,-84.567563,1BEST(Actual),2020,COMPANY,,1
468943,552,Popeyes,37 BOB HEAD ST,BLAIRSVILLE,GA,30512,2135.0,UNION,ATLANTA  GA,524,QSR,QSR,Chicken,34.876999,-83.960245,1BEST(Actual),2020,FRANCHISE,1.0,1
476444,552,Popeyes,119 EXCHANGE WAY,BRASELTON,GA,30517,3563.0,JACKSON,ATLANTA  GA,524,QSR,QSR,Chicken,34.120906,-83.763771,1BEST(Actual),2021,,,1
503652,552,Popeyes,23886 US HIGHWAY 80,STATESBORO,GA,30461,,BULLOCH,SAVANNAH  GA,507,QSR,QSR,Chicken,32.432048,-81.751778,1BEST(Address),2024,,,1
481472,552,Popeyes,1145 E LAMAR ST,AMERICUS,GA,31709,,SUMTER,COLUMBUS  GA,522,QSR,QSR,Chicken,32.071152,-84.218063,1BEST(Address),2022,,,1
481471,552,Popeyes,72 E FRANKLIN ST,HARTWELL,GA,30643,2188.0,HART,GREENVILLE  SC,567,QSR,QSR,Chicken,34.352432,-82.928287,1BEST(Actual),2022,FRANCHISE,1.0,1
481455,552,Popeyes,600 W PARKER ST,BAXLEY,GA,31513,634.0,APPLING,SAVANNAH  GA,507,QSR,QSR,Chicken,31.78182,-82.358057,1BEST(Actual),2022,FRANCHISE,1.0,1
482787,552,Popeyes,419 S CHURCH ST,HOMERVILLE,GA,31634,3016.0,CLINCH,TALLAHASSEE  FL,530,QSR,QSR,Chicken,31.031074,-82.743116,1BEST(Actual),2022,COMPANY,0.0,1
485073,552,Popeyes,276 HIGHLAND XING,ELLIJAY,GA,30540,9712.0,GILMER,ATLANTA  GA,524,QSR,QSR,Chicken,34.659974,-84.488726,1BEST(Address),2023,COMPANY,0.0,1
481511,552,Popeyes,1013 HIGHWAY 19 N,THOMASTON,GA,30286,2230.0,UPSON,ATLANTA  GA,524,QSR,QSR,Chicken,32.920397,-84.334631,1BEST(Actual),2021,,,1
486924,552,Popeyes,403 S MAIN ST,CLEVELAND,GA,30528,1409.0,WHITE,ATLANTA  GA,524,QSR,QSR,Chicken,34.592199,-83.761919,1BEST(Address),2023,FRANCHISE,1.0,1
481473,552,Popeyes,30 COOK ST,BLUE RIDGE,GA,30513,,FANNIN,ATLANTA  GA,524,QSR,QSR,Chicken,34.871287,-84.325805,1BEST(Address),2021,,,1
479544,552,Popeyes,397 US HIGHWAY 84 E,CAIRO,GA,39828,1646.0,GRADY,TALLAHASSEE  FL,530,QSR,QSR,Chicken,30.884942,-84.203184,1BEST(Actual),2021,FRANCHISE,1.0,1
228784,552,Popeyes,1515 E UNION ST,VIENNA,GA,31092,7529.0,DOOLY,MACON  GA,503,QSR,QSR,Chicken,32.087221,-83.76581,1BEST(Actual),1998,FRANCHISE,1.0,1
230791,552,Popeyes,2865 E PINETREE BLVD,THOMASVILLE,GA,31792,4856.0,THOMAS,TALLAHASSEE  FL,530,QSR,QSR,Chicken,30.853686,-83.951741,1BEST(Actual),1998,COMPANY,0.0,1
230792,552,Popeyes,102 US HIGHWAY 1 BYP S,LOUISVILLE,GA,30434,6160.0,JEFFERSON,AUGUSTA  GA,520,QSR,QSR,Chicken,33.002629,-82.395703,1BEST(Address),1998,FRANCHISE,1.0,1
381768,552,Popeyes,1105 E KING AVE,KINGSLAND,GA,31548,6819.0,CAMDEN,JACKSONVILLE  FL,561,QSR,QSR,Chicken,30.793904,-81.666427,1BEST(Actual),2011,COMPANY,,1
134074,552,Popeyes,526 FAIR RD,STATESBORO,GA,30458,4929.0,BULLOCH,SAVANNAH  GA,507,QSR,QSR,Chicken,32.433051,-81.780552,1BEST(Actual),1983,COMPANY,0.0,1
428805,552,Popeyes,2106 MEMORIAL DR,WAYCROSS,GA,31501,1005.0,WARE,JACKSONVILLE  FL,561,QSR,QSR,Chicken,31.201075,-82.329505,1BEST(Actual),2015,FRANCHISE,1.0,1
228790,552,Popeyes,1401 S SLAPPEY BLVD,ALBANY,GA,31701,2627.0,DOUGHERTY,ALBANY  GA,525,QSR,QSR,Chicken,31.56112,-84.176888,1BEST(Actual),1997,FRANCHISE,1.0,1
461189,552,Popeyes,130 MCCLUNG RD,ATHENS,GA,30601,,CLARKE,ATLANTA  GA,524,QSR,QSR,Chicken,33.997394,-83.337106,1BEST(Actual),2018,,,1
133844,552,Popeyes,1125 PRINCE AVE,ATHENS,GA,30606,2729.0,CLARKE,ATLANTA  GA,524,QSR,QSR,Chicken,33.96202,-83.39569,1BEST(Actual),1978,FRANCHISE,1.0,1
438602,552,Popeyes,3160 ATLANTA HWY,ATHENS,GA,30606,3331.0,CLARKE,ATLANTA  GA,524,QSR,QSR,Chicken,33.942176,-83.446465,1BEST(Actual),2016,FRANCHISE,1.0,1
456434,552,Popeyes,1435 HIGHWAY 34 E,NEWNAN,GA,30265,1323.0,COWETA,ATLANTA  GA,524,QSR,QSR,Chicken,33.39865,-84.731722,1BEST(Actual),2018,FRANCHISE,1.0,1
465365,552,Popeyes,92 US HIGHWAY 27 BYP,BREMEN,GA,30110,,CARROLL,ATLANTA  GA,524,QSR,QSR,Chicken,33.68931,-85.15,1BEST(Actual),2019,FRANCHISE,1.0,1
471456,552,Popeyes,9490 HIGHWAY 92,WOODSTOCK,GA,30188,3864.0,CHEROKEE,ATLANTA  GA,524,QSR,QSR,Chicken,34.085374,-84.531232,1BEST(Actual),2020,,,1
468948,552,Popeyes,429 POWER CENTER DR,DAWSONVILLE,GA,30534,9430.0,DAWSON,ATLANTA  GA,524,QSR,QSR,Chicken,34.358871,-84.041933,1BEST(Actual),2020,FRANCHISE,1.0,1
468944,552,Popeyes,290 LEE BYRD RD,LOGANVILLE,GA,30052,2669.0,WALTON,ATLANTA  GA,524,QSR,QSR,Chicken,33.834546,-83.882724,1BEST(Actual),2020,FRANCHISE,1.0,1
476447,552,Popeyes,2725 FARMSTEAD WAY,SUWANEE,GA,30024,1016.0,FORSYTH,ATLANTA  GA,524,QSR,QSR,Chicken,34.09153,-84.170969,1BEST(Actual),2020,,,1
476459,552,Popeyes,1690 MOUNTAIN INDUSTRIAL BLVD,STONE MOUNTAIN,GA,30083,,DE KALB,ATLANTA  GA,524,QSR,QSR,Chicken,33.831701,-84.198015,1BEST(Address),2021,FRANCHISE,1.0,1
465347,552,Popeyes,95 FISCHER CROSSINGS BLVD,SHARPSBURG,GA,30277,,COWETA,ATLANTA  GA,524,QSR,QSR,Chicken,33.397857,-84.618369,1BEST(Address),2019,FRANCHISE,1.0,1
461267,552,Popeyes,4280 PLEASANT HILL RD,DULUTH,GA,30096,6251.0,GWINNETT,ATLANTA  GA,524,QSR,QSR,Chicken,34.006212,-84.174166,1BEST(Actual),2019,FRANCHISE,1.0,1
